id,ClassId
2488,38
4783,12
7020,34
6558,3
1424,20
5793,11
4271,5
6976,3
4476,2
863,42
3901,38
3002,9
4743,11
499,4
4030,13
5556,9
5932,1
4791,12
4153,5
5166,8
3811,15
2237,40
5768,20
5843,1
5609,8
4444,1
6335,42
3222,38
3682,27
5289,36
4323,11
4120,5
7126,34
6047,12
5623,35
5657,2
6948,10
3243,30
2026,2
1111,21
4317,5
7648,5
4240,13
6027,3
3496,1
7449,13
1061,8
4782,15
3163,1
6826,18
6105,3
5716,5
5993,9
3042,40
5227,9
475,5
728,1
6502,25
1497,10
4923,11
547,0
6163,11
4815,4
7081,30
1478,4
3392,10
1370,8
3409,38
348,7
2825,7
1013,3
6632,37
3239,7
3096,40
1375,5
6568,2
2037,25
6613,8
3825,13
6882,39
6252,3
6005,5
366,37
5734,2
3242,4
2605,5
2717,38
6442,11
7013,2
4499,2
4835,2
5931,13
7381,5
3408,40
3302,25
2838,9
262,34
5131,4
3155,18
2464,34
7775,1
4160,22
6642,29
3156,9
443,9
6405,28
3821,26
1486,26
7435,12
1091,9
3341,15
1348,2
2092,7
6797,10
6370,10
7512,9
787,7
6946,13
3625,2
5464,10
1172,25
2764,9
6969,12
5189,11
3762,12
3545,0
2976,30
7375,4
3135,8
3716,37
3604,30
6102,2
2653,3
7291,1
4881,38
6965,30
6416,40
7661,16
2260,13
6428,3
3226,2
64,2
678,17
5499,23
4495,4
1816,40
2373,11
1801,2
5636,26
7654,1
6036,4
3427,26
5470,20
5688,1
6588,11
1593,21
4148,15
561,1
2855,8
7767,2
7776,4
5090,37
6785,4
1112,3
6221,38
154,4
2367,12
5733,9
5756,8
4754,11
409,19
6279,17
846,24
3175,21
4597,11
3173,33
7027,34
1301,1
5133,3
1894,34
5091,40
7149,8
4553,4
7555,30
2684,2
1048,17
552,9
488,30
6082,2
7551,17
7798,9
6325,14
3653,28
3316,13
57,38
3529,2
5158,5
864,11
7348,7
340,12
5542,25
3339,1
7315,2
4455,18
3799,8
4642,5
628,17
6006,12
4310,2
4750,27
425,27
4502,13
6058,4
2862,2
4333,40
3102,13
4714,4
3028,3
5913,4
1704,0
6113,2
611,35
7669,12
3500,3
4340,13
802,11
2547,33
2388,23
1201,21
4940,17
3504,12
103,30
6322,40
5600,2
7289,20
7037,7
1921,24
3190,31
805,2
4670,12
1219,8
590,7
6103,7
7374,2
6374,33
4981,17
1102,0
4674,20
4371,13
7350,13
1685,37
5459,1
3904,26
7279,13
1286,33
6777,9
4002,5
6651,26
6966,4
7413,28
1851,3
5093,4
3828,26
1480,21
4864,17
1464,3
4482,8
2426,13
994,2
1885,18
6791,7
7061,24
1654,12
7188,11
7666,0
6195,5
799,1
3990,16
3866,4
827,12
2229,3
4074,38
3732,2
718,27
4025,31
4393,10
6194,13
2937,13
7752,34
5918,10
2791,2
5568,5
6329,34
2528,35
42,13
423,3
6960,1
6559,8
199,3
7398,5
3450,13
7731,12
511,20
5486,30
7548,10
6899,1
3104,27
2521,11
3318,17
5516,5
3279,8
4398,5
2020,7
880,12
1211,20
3643,13
571,30
3040,1
4184,30
2864,38
6157,10
5472,20
606,4
4426,25
3142,8
6454,26
3871,34
725,20
2577,21
295,8
7001,8
4100,17
6357,18
7003,4
1981,8
2538,3
7825,4
1081,10
457,13
258,18
3578,4
1555,34
5532,12
157,10
1017,5
3064,4
7559,20
4917,8
2358,17
6620,2
3801,1
6208,40
5407,33
3765,18
2195,3
5266,20
2127,9
3850,11
4985,5
7837,18
4734,5
1335,13
3959,24
4727,1
2795,12
7766,11
972,13
4103,5
7052,11
7393,5
7600,23
3225,1
559,14
6097,11
3215,37
5665,12
1265,17
4953,4
6879,4
2053,42
2767,34
208,12
1911,1
1522,4
2848,28
3769,15
3265,14
653,4
5701,18
5629,10
5726,40
2602,11
2844,11
3317,5
1621,4
1084,3
2034,11
5534,13
1179,11
5620,13
6652,26
3984,4
2295,4
703,4
5759,13
3806,9
1917,33
1508,3
480,7
6377,10
2005,17
5037,12
3205,7
558,1
3704,3
1031,13
421,1
4779,7
7175,21
3839,3
7245,13
5804,7
2283,29
3452,18
114,1
1990,38
7063,2
6951,40
3599,25
4318,3
1316,2
5763,4
4831,27
2872,17
3615,8
3137,2
7360,9
1124,20
4034,10
7694,5
6173,2
2078,3
3570,7
1984,12
2149,11
6534,2
3361,9
3941,27
7618,10
4947,0
991,1
4677,38
7183,12
5033,12
2748,4
7388,34
7549,4
1827,2
20,37
4285,12
3364,38
3774,9
4563,11
3391,8
6602,7
5492,8
2916,4
1694,13
3923,26
7341,1
7444,3
3785,9
3127,5
5408,4
2985,27
7560,25
1339,40
5224,5
296,1
3558,23
3484,1
1566,4
3116,2
4151,2
6189,10
4621,38
3849,1
1097,30
7664,3
4336,12
6258,31
763,38
5055,38
5771,8
7028,2
2831,1
2142,1
693,1
5507,9
4939,1
4415,4
5528,4
1488,30
2262,12
336,4
407,5
6682,34
3712,10
1044,7
3048,3
4467,23
4494,10
3912,12
1586,14
5910,12
2530,20
6380,13
2046,23
4738,8
5919,8
5401,41
7379,2
6445,9
3270,11
6,10
439,2
351,8
828,30
883,10
5424,40
2735,11
3472,2
1040,1
2940,8
4972,30
5559,2
5674,21
5696,11
7518,7
6805,25
248,2
7250,12
2799,40
1443,40
2254,23
3921,2
7049,2
4753,12
1645,13
6931,4
91,31
2691,34
6323,38
155,12
6441,2
4474,11
1451,12
7587,42
6073,2
7046,2
142,7
7615,10
7062,20
420,37
5508,9
1199,10
3594,13
6755,38
6950,9
4770,30
4645,11
7373,7
6840,9
432,5
484,1
3709,34
3387,27
4720,8
2314,18
777,13
410,40
5106,25
4174,12
5081,25
984,34
179,1
3750,1
7500,11
5162,34
3571,35
2640,17
4513,5
1292,0
7469,5
692,11
2689,38
4710,2
7210,4
5747,33
3384,38
2412,7
5071,29
6829,8
3948,3
7231,13
7417,24
6328,5
3199,11
7667,34
6715,27
4436,7
6459,9
4739,8
2719,9
190,39
5922,11
1906,5
291,3
6984,34
7019,12
641,9
3582,9
1729,13
5119,17
1551,11
6412,17
1510,25
3633,7
734,2
6347,17
469,38
1377,38
2828,1
3247,34
3094,1
4517,22
6667,13
4425,2
4007,12
2711,26
2724,10
3608,23
1617,8
435,9
1869,38
952,3
5764,7
2359,2
6124,12
1389,34
6543,5
280,11
1672,21
4784,18
6484,18
6162,13
1473,40
253,13
1504,10
5924,4
3872,12
4458,20
5683,37
249,8
4197,8
3145,1
4918,42
5527,4
4573,2
5718,7
2438,40
5524,9
118,3
2852,7
7581,15
1228,1
4747,37
627,2
4441,12
7216,18
1571,17
2027,11
6419,1
130,2
2999,9
648,13
1363,3
6917,1
2308,40
7302,17
7699,3
5367,0
234,8
428,9
824,30
3744,1
2815,20
752,11
2816,14
1638,40
1077,20
3424,26
4085,11
3167,1
2565,10
4064,34
572,13
664,0
2248,40
6874,25
3211,8
2966,36
4238,5
6452,37
6076,5
338,30
2868,31
2806,2
2904,1
597,38
2329,4
5639,1
4143,3
4386,5
2869,38
3773,13
2790,25
4522,8
5072,37
4756,4
5755,31
6390,17
1412,10
7134,2
5497,0
1776,10
1554,31
4855,6
5934,25
7726,5
6757,2
5120,5
1920,13
6593,40
1247,2
720,8
4457,38
6301,13
1856,5
2468,9
6796,5
5046,37
1276,33
5105,5
6202,35
6180,1
5906,4
6393,3
7612,23
2175,7
7470,10
3128,13
3936,11
2368,2
2947,15
754,1
6029,37
6764,13
7226,8
7841,15
2036,9
2840,10
273,34
3179,20
4372,6
7185,38
516,2
5320,7
3674,11
4233,3
2693,18
5295,31
3182,1
5897,38
5678,21
254,1
3262,8
1778,24
645,13
5427,12
2249,8
5000,13
7656,2
3249,4
2060,1
7815,2
3557,12
3080,40
300,27
554,7
2114,30
4838,42
4239,1
1977,9
6134,12
3607,38
1942,20
53,37
6810,13
7176,31
6544,13
4769,25
5865,3
7077,9
5019,13
3112,2
7460,2
6876,4
6541,12
5745,25
4237,1
4111,5
743,8
2269,5
4470,12
4081,3
4210,38
5589,12
6903,8
6361,2
7137,3
6549,9
3895,8
5861,33
3477,4
2625,2
4601,10
2323,21
2701,9
5054,1
7441,1
804,1
6734,9
569,3
6635,13
903,2
3386,0
3565,4
4999,3
7807,24
2252,2
2334,11
7158,9
6337,25
517,17
3734,2
6535,11
3428,1
7253,25
2065,17
6253,2
6364,4
4421,13
2075,11
3810,9
4554,34
6717,4
1988,1
168,12
5229,4
595,2
3826,1
1331,2
3833,4
1578,38
6272,30
3974,10
2667,25
4544,4
6224,4
6941,24
5286,7
687,4
3631,31
7823,1
1890,20
1099,38
2287,9
6821,25
5411,11
2956,11
6857,8
2814,2
738,3
419,25
7067,8
6466,9
6421,9
1403,40
3938,30
568,2
7723,17
497,7
1524,4
5306,25
2572,7
4181,2
5929,2
6504,18
1769,4
7095,30
2796,1
4827,15
2246,9
7806,17
6698,34
1189,31
7192,30
3473,13
4706,2
817,34
3517,13
6283,9
1673,14
7769,3
4849,40
3129,1
4176,10
3174,17
2055,25
3730,40
5573,1
7014,17
6665,4
110,8
1711,17
2738,38
1780,8
7695,23
193,13
1951,10
5239,34
3422,27
2280,7
7232,30
4112,9
4995,13
5469,8
7339,5
408,12
7194,1
5474,42
9,1
4462,14
3071,12
2410,24
3020,13
4751,2
3547,14
6461,12
7099,4
6004,3
6782,1
2369,38
7463,0
1215,38
4792,25
3255,9
2654,2
7087,12
7389,37
4054,12
2099,2
6438,7
3745,13
6492,9
331,12
6128,24
5176,11
5679,13
5575,13
4161,24
1676,11
3117,7
665,38
3306,34
600,10
7693,40
7172,12
4797,3
1130,25
5784,38
5436,6
7489,1
3863,10
6794,4
1489,13
6683,7
5042,2
7141,9
6669,8
1703,8
24,4
2524,5
783,2
3884,30
6446,42
4545,37
5557,4
244,37
5219,17
7386,34
565,20
6508,9
4640,38
570,7
557,11
7322,9
7622,10
7084,1
892,34
4611,12
957,2
3,13
765,2
4403,13
749,1
7256,7
7058,31
84,13
4073,3
6624,8
5335,2
7396,38
3038,25
5808,12
3172,34
3188,8
2318,1
4319,1
2458,11
5060,30
7299,10
3909,31
7744,16
7051,9
4740,14
2706,3
930,2
4193,38
7309,7
6297,27
1950,9
6789,37
346,11
4256,1
6958,4
1786,9
2453,28
1052,34
6839,5
464,10
7582,34
36,28
3562,13
2389,27
7240,3
672,11
5181,4
5361,4
220,2
6048,8
4352,38
5787,3
4384,10
6806,15
6640,8
2447,8
4131,17
4231,38
6501,9
2159,33
791,2
3218,11
2808,12
4843,38
6225,26
223,4
5362,7
3480,40
2069,12
7002,40
730,30
474,13
3688,8
6248,7
1101,13
7059,31
7472,11
898,12
4152,11
3751,18
328,16
3686,30
5899,11
662,26
7487,23
5579,2
1332,4
7741,25
5371,12
1023,34
1817,5
5610,11
6465,11
1431,20
7355,5
329,10
436,12
149,5
3812,38
7501,13
405,3
7425,16
6209,9
2402,10
3687,1
2887,4
7743,11
750,1
3085,7
2198,4
1570,23
7261,7
4169,2
3531,5
1854,18
2045,4
3668,10
424,13
4314,30
5152,25
2,8
3315,9
4851,5
3655,7
4518,1
4664,15
7285,37
3929,25
4787,8
7273,37
3666,33
7138,11
1557,40
1036,3
7636,40
6962,1
5652,10
2975,3
6580,38
1606,4
5014,2
3919,18
928,31
5816,13
5099,26
5013,11
61,4
7196,10
1364,9
3109,37
4080,10
7060,3
531,38
333,25
4257,22
3025,11
2964,31
6274,38
888,12
2948,11
7756,7
1467,7
7399,9
2930,11
5277,13
5817,4
2591,4
3982,2
3347,11
1527,8
3581,4
3556,11
2939,16
7670,9
6332,38
28,31
931,12
6675,6
6845,37
4061,12
7163,2
2168,42
4984,34
6355,40
6804,38
977,30
840,7
560,1
1133,2
5038,40
3258,13
81,38
2909,10
7071,37
6621,1
1562,30
4452,10
101,5
4941,3
3877,25
6060,39
5139,2
6990,9
4656,16
2002,3
6944,35
2889,34
5670,12
1712,9
5011,38
1843,12
5811,11
5467,14
6159,40
6340,20
2439,24
1585,29
6231,8
2288,1
2996,23
5803,5
7839,1
1625,9
3824,13
3499,4
2608,13
6265,10
1568,22
306,12
372,5
2430,11
5149,13
3346,3
1777,5
1757,5
1883,27
3433,2
403,4
476,1
5292,10
7128,3
5245,13
5001,3
4431,1
6205,41
1846,4
1653,2
6166,13
3857,1
2049,16
4363,8
1369,11
6487,37
5343,20
4297,7
916,3
3253,1
312,8
441,6
4742,3
1968,7
6860,0
6881,8
2510,20
3289,13
5549,5
5313,12
3718,34
6033,9
7637,2
2090,1
7197,3
5221,11
1180,38
2463,8
2936,12
4255,3
1888,11
3662,1
1001,4
7505,9
757,3
2483,8
3754,40
2573,4
1321,12
1675,1
3438,12
7558,25
7280,37
1324,5
6853,23
6171,22
1492,1
1256,8
3791,5
3873,28
1576,5
88,24
1365,4
2908,12
3848,2
7803,3
1746,5
107,1
2567,2
4622,8
1302,11
4014,9
3503,20
6815,13
7702,33
4466,17
3146,5
2276,2
2519,10
7203,12
2931,40
5952,3
6820,38
7508,2
3731,4
4510,8
1441,3
2355,38
2759,24
4449,40
5881,18
2371,11
231,11
5900,1
87,16
4191,8
6114,4
3304,2
6238,40
1157,10
3893,25
1192,10
7320,25
1589,10
1378,10
7432,11
4019,9
2554,11
5738,4
3679,12
19,34
5155,1
6059,10
583,2
4420,40
7481,42
1066,30
3540,8
1507,14
3354,4
2152,9
4109,7
1220,40
4929,7
4268,25
1384,3
5455,25
7365,18
7553,23
3457,37
5355,12
1414,37
889,21
3728,1
3336,1
6110,37
2264,2
4580,23
5807,2
1895,25
1428,33
2954,1
1787,8
5416,11
1958,3
2138,1
1423,18
1759,4
5868,25
3463,13
5994,5
6406,8
6111,24
5496,13
3193,8
6084,40
4434,25
6199,3
6731,13
6321,21
5668,23
7478,2
2564,20
4187,7
2357,27
2150,37
6940,9
3502,37
6739,17
5171,12
3031,23
2787,1
1836,2
1873,2
4096,10
4882,11
4362,3
6528,10
47,12
866,13
1006,10
5164,18
5750,2
1940,34
6141,21
2569,25
3883,38
6294,14
3051,1
5694,0
7281,10
7252,25
5278,20
426,20
3399,4
2769,36
11,21
6178,20
1996,25
5080,18
7204,1
555,7
3267,12
2182,13
5661,5
2702,21
3200,10
3212,13
3027,40
5944,1
5815,1
5298,17
6875,4
3283,3
6638,2
7655,4
2849,37
4613,11
1194,4
417,11
1597,2
3634,1
764,13
4270,20
1383,18
5848,1
345,25
6314,4
173,20
6763,8
7142,28
2775,2
6527,1
4139,30
3016,9
5707,38
1406,20
4780,13
989,18
1748,26
7346,38
5517,12
6271,15
3437,40
2457,1
2800,12
4395,5
513,27
92,7
3013,10
5137,10
1300,20
786,4
3456,10
1848,13
141,3
6247,10
7770,38
7779,25
988,2
429,34
5314,13
1864,8
550,7
2469,13
4543,12
3951,2
140,11
2343,2
6615,5
380,5
3197,4
2978,40
5785,13
671,4
7148,5
1145,25
6315,12
785,13
830,28
6261,8
1680,1
7466,2
7357,10
5184,17
669,21
7525,40
6212,24
2801,9
4050,34
7173,11
2562,37
5841,12
2633,11
711,33
1086,4
6389,22
1812,18
6062,38
6901,33
2837,11
7674,2
4938,11
6240,20
2920,4
1415,38
4166,37
7406,2
7682,8
6211,8
7451,20
1344,5
4123,10
1495,26
7356,10
4259,8
5378,10
2351,8
353,23
3227,10
6498,39
7516,5
3181,4
3725,40
1543,3
868,17
5713,4
3561,28
5103,2
5618,7
1861,1
5089,10
2416,8
1642,11
6659,2
5662,2
5754,9
2244,38
6566,13
3201,37
1667,38
4116,25
5075,11
1057,7
4012,2
4056,10
6582,28
4220,1
1697,7
519,2
5127,7
2302,28
2611,7
4758,38
5818,27
6127,11
2993,10
6495,12
7791,2
1948,2
1455,9
5799,3
7810,14
4861,4
3374,3
1283,25
5857,0
4448,5
3551,40
1207,24
1790,11
6216,12
3994,25
3278,11
6266,17
6584,3
6000,38
5357,38
5479,34
7584,7
1536,37
317,40
6071,9
2953,7
7283,37
7496,34
3095,1
6623,11
2208,4
2273,13
6206,26
5056,5
959,28
7000,7
7078,23
5926,11
3467,41
1083,25
7305,26
5285,21
7754,5
6824,31
4945,11
7498,2
2726,10
4626,4
7689,1
6052,25
2265,7
2615,4
1541,3
1641,4
1902,38
1727,10
4328,33
6799,7
4530,30
1825,12
1240,17
6040,13
7390,4
5721,1
3755,18
5475,12
1619,1
5288,9
4655,34
708,13
2518,11
4549,31
5572,25
974,15
6239,3
5040,19
1368,4
1288,27
2112,9
7347,13
3019,34
2070,25
255,3
634,9
4367,7
7805,14
3996,9
793,2
1487,34
4357,1
5364,12
3880,2
7486,12
7531,11
2024,2
7488,11
6410,23
7290,25
138,34
6456,4
2328,9
2641,21
183,38
739,25
1726,13
5824,10
1832,38
2665,15
2459,23
5717,13
2261,3
4846,37
251,11
5051,20
5460,10
910,7
1184,4
2788,4
2760,2
2750,9
6351,17
6316,8
4654,25
3638,11
3273,10
2674,11
7045,10
1922,10
7272,1
438,12
1246,17
7106,31
3552,5
5751,2
2394,33
3101,2
4848,27
5977,5
5257,1
4473,12
5267,13
6304,5
6982,18
5782,18
7092,41
6210,12
6422,2
4098,2
5595,9
7202,3
4136,20
4685,3
4491,3
4125,4
3635,1
5590,1
3159,8
760,5
4020,12
3300,12
2925,22
1319,9
3790,4
2199,37
2942,42
1964,8
2218,20
4952,10
1394,31
3161,37
1169,14
