id,ClassId
6715,26
4436,4
6459,40
4739,8
2719,9
190,13
5922,30
1906,5
291,1
6984,38
7019,12
641,9
3582,36
1729,13
5119,17
1551,11
6412,32
1510,25
3633,8
734,3
6347,17
469,1
1377,38
2828,2
3247,38
3094,4
4517,11
6667,13
4425,4
4007,12
2711,23
2724,7
3608,11
1617,42
435,9
1869,38
952,2
5764,4
2359,2
6124,12
1389,38
6543,2
280,11
1672,26
4784,26
6484,25
6162,13
1473,40
253,13
1504,10
5924,4
3872,12
4458,25
5683,1
249,8
4197,4
3145,2
4918,42
5527,3
4573,38
5718,8
2438,4
5524,9
118,5
2852,8
7581,15
1228,5
4747,37
627,1
4441,12
7216,31
1571,17
2027,11
6419,1
130,5
2999,9
648,13
1363,3
6917,2
2308,2
7302,17
7699,37
5367,1
234,8
428,9
824,25
3744,3
2815,19
752,25
2816,2
1638,40
1077,11
3424,11
4085,21
3167,1
2565,10
4064,37
572,13
664,5
2248,2
6874,11
3211,7
2966,7
4238,16
6452,0
6076,5
338,29
2868,19
2806,2
2904,2
597,38
2329,4
5639,1
4143,4
4386,1
2869,38
3773,13
2790,25
4522,7
5072,2
4756,5
5755,21
6390,41
1412,10
7134,2
5497,1
1776,7
1554,25
4855,4
5934,25
7726,4
6757,8
5120,5
1920,13
6593,12
1247,4
720,8
4457,5
6301,13
1856,3
2468,9
6796,5
5046,1
1276,36
5105,1
6202,35
6180,7
5906,8
6393,7
7612,21
2175,42
7470,8
3128,13
3936,11
2368,2
2947,10
754,1
6029,39
6764,13
7226,8
7841,38
2036,9
2840,42
273,36
3179,21
4372,6
7185,38
516,1
5320,8
3674,23
4233,5
2693,11
5295,26
3182,1
5897,14
5678,31
254,38
3262,8
1778,18
645,13
5427,12
2249,7
5000,13
7656,3
3249,1
2060,1
7815,38
3557,12
3080,1
300,11
554,7
2114,30
4838,6
4239,4
1977,41
6134,12
3607,34
1942,20
53,34
6810,13
7176,18
6544,13
4769,25
5865,2
7077,16
5019,13
3112,2
7460,1
6876,42
6541,12
5745,23
4237,4
4111,3
743,39
2269,4
4470,12
4081,7
4210,38
5589,12
6903,3
6361,4
7137,7
6549,2
3895,7
5861,33
3477,1
2625,4
4601,10
2323,21
2701,8
5054,1
7441,2
804,1
6734,9
569,1
6635,13
903,4
3386,1
3565,3
4999,42
7807,18
2252,8
2334,22
7158,10
6337,19
517,9
3734,2
6535,23
3428,5
7253,26
2065,17
6253,4
6364,4
4421,13
2075,26
3810,9
4554,38
6717,4
1988,2
168,35
5229,4
595,2
3826,9
1331,2
3833,2
1578,38
6272,30
3974,3
2667,26
4544,7
6224,4
6941,11
5286,2
687,2
3631,11
7823,1
1890,11
1099,38
2287,9
6821,25
5411,11
2956,21
6857,8
2814,7
738,2
419,18
7067,8
6466,9
6421,10
1403,33
3938,23
568,1
7723,17
497,10
1524,3
5306,11
2572,7
4181,9
5929,2
6504,18
1769,1
7095,25
2796,5
4827,2
2246,17
7806,17
6698,34
1189,11
7192,30
3473,13
4706,1
817,34
3517,13
6283,1
1673,38
7769,8
4849,15
3129,1
4176,10
3174,17
2055,30
3730,5
5573,1
7014,17
6665,4
110,5
1711,41
2738,38
1780,8
7695,11
193,13
1951,9
5239,37
3422,11
2280,8
7232,28
4112,9
4995,13
5469,9
7339,3
408,12
7194,1
5474,42
9,2
4462,14
3071,12
2410,11
3020,13
4751,2
3547,14
6461,12
7099,4
6004,4
6782,12
2369,38
7463,4
1215,14
4792,27
3255,9
2654,4
7087,12
7389,36
4054,12
2099,2
6438,9
3745,13
6492,14
331,12
6128,26
5176,20
5679,13
5575,13
4161,28
1676,26
3117,4
665,38
3306,34
600,10
7693,37
7172,12
4797,2
1130,25
5784,34
5436,42
7489,12
3863,16
6794,1
1489,13
6683,7
5042,14
7141,9
6669,8
1703,8
24,4
2524,8
783,3
3884,30
6446,42
4545,14
5557,5
244,35
5219,17
7386,34
565,20
6508,9
4640,14
570,8
557,25
7322,16
7622,40
7084,3
892,34
4611,12
957,1
3,13
765,4
4403,13
749,4
7256,7
7058,11
84,13
4073,7
6624,4
5335,1
7396,34
3038,25
5808,12
3172,34
3188,8
2318,1
4319,1
2458,11
5060,11
7299,16
3909,27
7744,5
7051,10
4740,42
2706,3
930,2
4193,10
7309,6
6297,11
1950,36
6789,14
346,25
4256,1
6958,2
1786,9
2453,21
1052,33
6839,39
464,10
7582,35
36,26
3562,13
2389,24
7240,6
672,25
5181,4
5361,4
220,2
6048,8
4352,38
5787,4
4384,10
6806,8
6640,1
2447,7
4131,17
4231,38
6501,6
2159,35
791,4
3218,21
2808,12
4843,38
6225,11
223,8
5362,4
3480,39
2069,12
7002,1
730,11
474,13
3688,7
6248,16
1101,13
7059,11
7472,24
898,12
4152,18
3751,11
328,9
3686,30
5899,25
662,11
7487,30
5579,3
1332,10
7741,11
5371,12
1023,38
1817,5
5610,11
6465,11
1431,20
7355,4
329,9
436,12
149,3
3812,38
7501,13
405,39
7425,42
6209,9
2402,10
3687,6
2887,7
7743,11
750,1
3085,7
2198,4
1570,23
7261,10
4169,9
3531,3
1854,18
2045,1
3668,7
424,13
4314,18
5152,25
2,8
3315,40
4851,7
3655,7
4518,1
4664,2
7285,2
3929,11
4787,8
7273,16
3666,33
7138,28
1557,40
1036,4
7636,10
6962,1
5652,10
2975,2
6580,38
1606,6
5014,4
3919,24
928,31
5816,13
5099,11
5013,26
61,1
7196,10
1364,16
3109,34
4080,10
7060,5
531,38
333,26
4257,22
3025,11
2964,11
6274,38
888,12
2948,23
7756,10
1467,10
7399,9
2930,29
5277,13
5817,2
2591,4
3982,3
3347,20
1527,8
3581,42
3556,11
2939,16
7670,9
6332,38
28,31
931,12
6675,6
6845,35
4061,12
7163,4
2168,42
4984,40
6355,2
6804,40
977,30
840,5
560,2
1133,5
5038,33
3258,13
81,38
2909,9
7071,38
6621,7
1562,29
4452,2
101,3
4941,5
3877,28
6060,42
5139,2
6990,41
4656,9
2002,3
6944,12
2889,37
5670,12
1712,8
5011,2
1843,12
5811,11
5467,39
6159,2
6340,25
2439,24
1585,26
6231,7
2288,1
2996,19
5803,5
7839,4
1625,2
3824,13
3499,4
2608,13
6265,10
1568,11
306,12
372,2
2430,11
5149,13
3346,4
1777,2
1757,2
1883,11
3433,3
403,1
476,38
5292,10
7128,1
5245,13
5001,7
4431,1
6205,9
1846,8
1653,4
6166,13
3857,2
2049,16
4363,8
1369,21
6487,35
5343,23
4297,4
916,3
3253,3
312,8
441,6
4742,4
1968,7
6860,2
6881,8
2510,20
3289,13
5549,4
5313,12
3718,34
6033,9
7637,2
2090,1
7197,7
5221,18
1180,38
2463,7
2936,12
4255,8
1888,25
3662,1
1001,4
7505,9
757,4
2483,8
3754,1
2573,4
1321,12
1675,1
3438,3
7558,25
7280,14
1324,2
6853,11
6171,25
1492,2
1256,5
3791,7
3873,28
1576,3
88,11
1365,7
2908,12
3848,1
7803,1
1746,2
107,2
2567,2
4622,4
1302,11
4014,17
3503,25
6815,13
7702,1
4466,17
3146,8
2276,5
2519,10
7203,12
2931,1
5952,4
6820,2
7508,2
3731,4
4510,2
1441,3
2355,38
2759,28
4449,40
5881,25
2371,21
231,11
5900,5
87,35
4191,8
6114,5
3304,2
6238,1
1157,10
3893,25
1192,40
7320,11
1589,10
1378,2
7432,30
4019,2
2554,25
5738,4
3679,12
19,34
5155,2
6059,8
583,8
4420,40
7481,35
1066,31
3540,7
1507,12
3354,7
2152,2
4109,8
1220,7
4929,2
4268,11
1384,5
5455,25
7365,24
7553,29
3457,1
5355,12
1414,35
889,19
3728,1
3336,4
6110,2
2264,5
4580,11
5807,2
1895,20
1428,33
2954,1
1787,7
5416,11
1958,3
2138,1
1423,11
1759,3
5868,25
3463,13
5994,10
6406,10
6111,25
5496,13
3193,4
6084,40
4434,26
6199,5
6731,13
6321,20
5668,25
7478,10
2564,22
4187,10
2357,11
2150,1
6940,17
3502,36
6739,9
5171,12
3031,19
2787,5
1836,7
1873,3
4096,42
4882,23
4362,5
6528,4
47,12
866,13
1006,9
5164,25
5750,3
1940,38
6141,11
2569,25
3883,38
6294,5
3051,3
5694,2
7281,9
7252,25
5278,24
426,20
3399,5
2769,40
11,26
6178,23
1996,25
5080,18
7204,1
555,7
3267,12
2182,13
5661,5
2702,26
3200,8
3212,13
3027,14
5944,1
5815,12
5298,17
6875,8
3283,7
6638,2
7655,2
2849,1
4613,25
1194,14
417,25
1597,4
3634,4
764,13
4270,22
1383,11
5848,7
345,26
6314,6
173,20
6763,9
7142,26
2775,8
6527,1
4139,23
3016,2
5707,38
1406,21
4780,13
989,18
1748,25
7346,38
5517,12
6271,15
3437,16
2457,4
2800,12
4395,5
513,21
92,10
3013,9
5137,10
1300,23
786,4
3456,10
1848,13
141,1
6247,9
7770,38
7779,11
988,4
429,34
5314,13
1864,8
550,10
2469,13
4543,12
3951,3
140,11
2343,4
6615,5
380,3
3197,2
2978,10
5785,13
671,14
7148,4
1145,25
6315,12
785,13
830,20
6261,7
1680,14
7466,7
7357,10
5184,17
669,11
7525,36
6212,24
2801,9
4050,40
7173,11
2562,14
5841,12
2633,26
711,3
1086,42
6389,25
1812,11
6062,38
6901,33
2837,18
7674,2
4938,25
6240,19
2920,8
1415,37
4166,7
7406,2
7682,8
6211,8
7451,26
1344,5
4123,9
1495,26
7356,9
4259,10
5378,7
2351,10
353,23
3227,38
6498,42
7516,3
3181,7
3725,1
1543,2
868,17
5713,4
3561,28
5103,7
5618,1
1861,1
5089,7
2416,8
1642,21
6659,1
5662,40
5754,7
2244,4
6566,13
3201,7
1667,3
4116,25
5075,21
1057,2
4012,2
4056,10
6582,11
4220,0
1697,4
519,3
5127,5
2302,28
2611,38
4758,38
5818,11
6127,28
2993,8
6495,12
7791,15
1948,1
1455,9
5799,7
7810,39
4861,5
3374,8
1283,24
5857,37
4448,5
3551,10
1207,26
1790,28
6216,12
3994,25
3278,25
6266,9
6584,5
6000,38
5357,38
5479,34
7584,8
1536,35
317,1
6071,9
2953,8
7283,1
7496,37
3095,1
6623,11
2208,3
2273,13
6206,27
5056,10
959,18
7000,7
7078,23
5926,11
3467,42
1083,26
7305,31
5285,21
7754,6
6824,31
4945,28
7498,3
2726,10
4626,1
7689,1
6052,26
2265,8
2615,4
1541,4
1641,8
1902,38
1727,4
4328,1
6799,10
4530,22
1825,12
1240,17
6040,13
7390,8
5721,1
3755,11
5475,12
1619,1
5288,7
4655,34
708,13
2518,23
4549,25
5572,25
974,5
6239,3
5040,11
1368,4
1288,11
2112,2
7347,13
3019,38
2070,25
255,3
634,10
4367,7
7805,2
3996,9
793,5
1487,34
4357,1
5364,36
3880,1
7486,12
7531,11
2024,3
7488,25
6410,25
7290,25
138,38
6456,4
2328,9
2641,20
183,38
739,11
1726,13
5824,9
1832,38
2665,2
2459,23
5717,13
2261,5
4846,1
251,18
5051,20
5460,7
910,10
1184,4
2788,4
2760,2
2750,2
6351,17
6316,42
4654,25
3638,11
3273,8
2674,18
7045,5
1922,2
7272,1
438,12
1246,17
7106,25
3552,8
5751,2
2394,12
3101,2
4848,26
5977,5
5257,7
4473,12
5267,13
6304,2
6982,11
5782,24
7092,17
6210,12
6422,2
4098,5
5595,9
7202,8
4136,25
4685,1
4491,3
4125,1
3635,3
5590,1
3159,8
760,4
4020,12
3300,12
2925,25
1319,10
3790,1
2199,14
2942,2
1964,5
2218,20
4952,10
1394,25
3161,37
1169,12
