id,ClassId
488,7
6082,10
7551,1
7798,32
6325,2
3653,11
3316,40
57,5
3529,2
5158,2
864,14
7348,3
340,1
5542,39
3339,14
7315,11
4455,24
3799,25
4642,18
628,11
6006,9
4310,12
4750,20
425,12
4502,38
6058,7
2862,9
4333,2
3102,10
4714,5
3028,5
5913,2
1704,0
6113,14
611,34
7669,13
3500,8
4340,1
802,21
2547,38
2388,14
1201,2
4940,11
3504,11
103,11
6322,7
5600,9
7289,10
7037,10
1921,35
3190,9
805,12
4670,12
1219,23
590,8
6103,9
7374,5
6374,11
4981,33
1102,29
4674,10
4371,5
7350,1
1685,36
5459,5
3904,25
7279,1
1286,11
6777,3
4002,14
6651,15
6966,14
7413,5
1851,5
5093,14
3828,11
1480,28
4864,35
1464,23
4482,5
2426,1
994,29
1885,28
6791,13
7061,18
1654,11
7188,11
7666,1
6195,4
799,24
3990,21
3866,2
827,5
2229,35
4074,40
3732,5
718,23
4025,11
4393,10
6194,13
2937,36
7752,5
5918,2
2791,38
5568,9
6329,8
2528,38
42,9
423,4
6960,22
6559,5
199,1
7398,5
3450,5
7731,14
511,4
5486,17
7548,10
6899,29
3104,11
2521,19
3318,38
5516,18
3279,10
4398,4
2020,5
880,10
1211,13
3643,4
571,3
3040,1
4184,2
2864,1
6157,3
5472,4
606,10
4426,30
3142,11
6454,28
3871,2
725,11
2577,36
295,7
7001,41
4100,9
6357,17
7003,2
1981,1
2538,5
7825,10
1081,36
457,2
258,11
3578,24
1555,11
5532,37
157,18
1017,2
3064,21
7559,2
4917,25
2358,18
6620,5
3801,2
6208,1
5407,35
3765,11
2195,36
5266,26
2127,12
3850,20
4985,9
7837,7
4734,2
1335,13
3959,18
4727,8
2795,10
7766,11
972,12
4103,0
7052,1
7393,9
7600,5
3225,10
559,3
6097,1
3215,38
5665,14
1265,13
4953,10
6879,1
2053,10
2767,21
208,5
1911,1
1522,2
2848,2
3769,10
3265,4
653,1
5701,34
5629,6
5726,4
2602,0
2844,28
3317,2
1621,10
1084,7
2034,1
5534,13
1179,20
5620,2
6652,25
3984,2
2295,5
703,40
5759,11
3806,1
1917,21
1508,18
480,4
6377,5
2005,11
5037,32
3205,17
558,7
3704,18
1031,12
421,5
4779,30
7175,2
3839,2
7245,38
5804,2
2283,23
3452,18
114,7
1990,1
7063,14
6951,38
3599,11
4318,29
1316,2
5763,40
4831,18
2872,35
3615,8
3137,25
7360,34
1124,4
4034,3
7694,19
6173,4
2078,7
3570,10
1984,32
2149,22
6534,1
3361,34
3941,11
7618,10
4947,21
991,4
4677,34
7183,2
5033,10
2748,4
7388,21
7549,22
1827,16
20,5
4285,3
3364,5
3774,1
4563,1
3391,4
6602,9
5492,29
2916,0
1694,12
3923,27
7341,14
7444,12
3785,13
3127,14
5408,1
2985,11
7560,10
1339,35
5224,10
296,1
3558,18
3484,23
1566,28
3116,12
4151,8
6189,13
4621,38
3849,3
1097,11
7664,3
4336,12
6258,19
763,23
5055,11
5771,11
7028,18
2831,8
2142,19
693,2
5507,17
4939,13
4415,23
5528,1
1488,4
2262,4
336,10
407,13
6682,3
3712,10
1044,5
3048,12
4467,24
4494,10
3912,9
1586,2
5910,20
2530,13
6380,33
2046,20
4738,4
5919,5
5401,1
7379,9
6445,1
3270,11
6,1
439,20
351,0
828,7
883,10
5424,2
2735,26
3472,7
1040,0
2940,23
4972,24
5559,14
5674,36
5696,11
7518,4
6805,11
248,23
7250,13
2799,33
1443,30
2254,20
3921,8
7049,25
4753,10
1645,12
6931,20
91,28
2691,34
6323,1
155,2
6441,1
4474,23
1451,10
7587,10
6073,42
7046,11
142,4
7615,1
7062,4
420,12
5508,9
1199,10
3594,2
6755,35
6950,8
4770,4
4645,23
7373,5
6840,34
432,4
484,0
3709,5
3387,15
4720,10
2314,25
777,13
410,1
5106,20
4174,12
5081,25
984,39
179,12
3750,2
7500,4
5162,38
3571,38
2640,4
4513,13
1292,3
7469,17
692,23
2689,1
4710,11
7210,5
5747,11
3384,1
2412,39
5071,2
6829,3
3948,13
7231,35
7417,23
6328,7
3199,4
7667,20
6715,9
4436,5
6459,12
4739,1
2719,4
190,35
5922,28
1906,4
291,3
6984,8
7019,2
641,14
3582,1
1729,16
5119,32
1551,24
6412,9
1510,10
3633,12
734,5
6347,1
469,16
1377,11
2828,11
3247,7
3094,39
4517,11
6667,13
4425,5
4007,32
2711,34
2724,38
3608,25
1617,26
435,40
1869,1
952,13
5764,10
2359,37
6124,22
1389,8
6543,10
280,36
1672,1
4784,2
6484,23
6162,40
1473,5
253,21
1504,10
5924,3
3872,3
4458,2
5683,24
249,1
4197,4
3145,4
4918,8
5527,18
4573,38
5718,5
2438,3
5524,27
118,35
2852,4
7581,5
1228,2
4747,40
627,17
4441,4
7216,20
1571,1
2027,23
6419,2
130,35
2999,21
648,12
1363,16
6917,2
2308,34
7302,35
7699,37
5367,22
234,29
428,4
824,11
3744,2
2815,13
752,22
2816,20
1638,3
1077,5
3424,15
4085,2
3167,5
2565,9
4064,13
572,12
664,1
2248,4
6874,7
3211,10
2966,20
4238,17
6452,38
6076,9
338,10
2868,2
2806,27
2904,21
597,25
2329,11
5639,27
4143,11
4386,7
2869,2
3773,5
2790,11
4522,10
5072,17
4756,5
5755,28
6390,35
1412,2
7134,15
5497,1
1776,9
1554,31
4855,13
5934,22
7726,2
6757,4
5120,5
1920,1
6593,25
1247,2
720,1
4457,7
6301,21
1856,2
2468,13
6796,3
5046,41
1276,11
5105,40
6202,2
6180,24
5906,8
6393,2
7612,11
2175,9
7470,3
3128,9
3936,2
2368,18
2947,11
754,7
6029,1
6764,2
7226,5
7841,13
2036,1
2840,10
273,33
3179,9
4372,15
7185,15
516,13
5320,13
3674,20
4233,5
2693,4
5295,12
3182,5
5897,1
5678,14
254,28
3262,5
1778,26
645,12
5427,17
2249,5
5000,13
7656,9
3249,7
2060,0
7815,9
3557,13
3080,2
300,36
554,5
2114,25
4838,8
4239,1
1977,1
6134,2
3607,38
1942,25
53,5
6810,12
7176,21
6544,8
4769,11
5865,1
7077,10
5019,12
3112,7
7460,10
6876,18
6541,5
5745,2
4237,3
4111,1
743,8
2269,38
4470,4
4081,27
4210,9
5589,1
6903,10
6361,2
7137,30
6549,23
3895,10
5861,1
3477,23
2625,9
4601,13
2323,11
2701,4
5054,35
7441,29
804,21
6734,5
569,3
6635,8
903,23
3386,26
3565,8
4999,11
7807,26
2252,12
2334,11
7158,17
6337,14
517,12
3734,14
6535,2
3428,4
7253,11
2065,5
6253,7
6364,29
4421,2
2075,11
3810,1
4554,2
6717,0
1988,10
168,40
5229,0
595,14
3826,1
1331,1
3833,5
1578,17
6272,8
3974,12
2667,18
4544,10
6224,14
6941,9
5286,17
687,2
3631,25
7823,2
1890,25
1099,21
2287,2
6821,4
5411,11
2956,15
6857,10
2814,3
738,5
419,7
7067,8
6466,9
6421,11
1403,3
3938,3
568,3
7723,1
497,4
1524,8
5306,31
2572,3
4181,3
5929,2
6504,25
1769,22
7095,1
2796,5
4827,12
2246,1
7806,16
6698,39
1189,15
7192,2
3473,12
4706,30
817,21
3517,15
6283,2
1673,35
7769,2
4849,1
3129,1
4176,5
3174,2
2055,3
3730,2
5573,11
7014,1
6665,29
110,29
1711,38
2738,8
1780,8
7695,40
193,13
1951,1
5239,38
3422,18
2280,10
7232,35
4112,8
4995,14
5469,1
7339,1
408,13
7194,1
5474,10
9,1
4462,1
3071,12
2410,12
3020,2
4751,18
3547,39
6461,2
7099,17
6004,29
6782,10
2369,27
7463,29
1215,2
4792,3
3255,1
2654,40
7087,32
7389,29
4054,1
2099,2
6438,9
3745,12
6492,15
331,2
6128,11
5176,18
5679,5
5575,9
4161,28
1676,35
3117,13
665,13
3306,38
600,10
7693,11
7172,41
4797,13
1130,11
5784,35
5436,10
7489,21
3863,1
6794,22
1489,13
6683,13
5042,2
7141,14
6669,3
1703,12
24,10
2524,8
783,25
3884,11
6446,8
4545,15
5557,10
244,9
5219,21
7386,12
565,31
6508,12
4640,7
570,3
557,12
7322,17
7622,4
7084,1
892,1
4611,39
957,2
3,35
765,3
4403,10
749,26
7256,32
7058,15
84,10
4073,7
6624,10
5335,17
7396,12
3038,2
5808,4
3172,40
3188,5
2318,40
4319,24
2458,11
5060,10
7299,4
3909,1
7744,10
7051,1
4740,1
2706,23
930,5
4193,10
7309,5
6297,12
1950,18
6789,28
346,4
4256,15
6958,0
1786,5
2453,2
1052,13
6839,1
464,5
7582,38
36,13
3562,10
2389,28
7240,38
672,8
5181,2
5361,5
220,2
6048,4
4352,39
5787,10
4384,10
6806,11
6640,29
2447,1
4131,33
4231,2
6501,9
2159,20
791,2
3218,11
2808,28
4843,5
6225,11
223,4
5362,5
3480,13
2069,34
7002,36
730,29
474,13
3688,1
6248,3
1101,13
7059,11
7472,30
898,2
4152,2
3751,2
328,2
3686,10
5899,14
662,25
7487,10
5579,7
1332,10
7741,18
5371,32
1023,2
1817,8
5610,21
6465,1
1431,8
7355,3
329,4
436,5
149,11
3812,3
7501,1
405,13
7425,8
6209,14
2402,5
3687,2
2887,4
7743,11
750,40
3085,17
2198,1
1570,14
7261,42
4169,5
3531,14
1854,24
2045,16
3668,13
424,9
4314,25
5152,3
2,1
3315,38
4851,2
3655,16
4518,14
4664,3
7285,2
3929,23
4787,7
7273,25
3666,11
7138,18
1557,4
1036,14
7636,33
6962,2
5652,10
2975,8
6580,11
1606,5
5014,35
3919,15
928,11
5816,12
5099,2
5013,10
61,23
7196,38
1364,2
3109,5
4080,10
7060,4
531,13
333,31
4257,24
3025,28
2964,28
6274,1
888,12
2948,8
7756,1
1467,23
7399,40
2930,14
5277,2
5817,18
2591,11
3982,5
3347,18
1527,20
3581,10
3556,7
2939,23
7670,3
6332,35
28,17
931,25
6675,18
6845,13
4061,4
7163,16
2168,10
4984,12
6355,30
6804,1
977,11
840,5
560,1
1133,14
5038,23
3258,5
81,40
2909,18
7071,12
6621,29
1562,25
4452,8
101,10
4941,13
3877,25
6060,2
5139,14
6990,2
4656,4
2002,2
6944,1
2889,1
5670,7
1712,1
5011,35
1843,10
5811,17
5467,3
6159,1
6340,13
2439,25
1585,23
6231,0
2288,18
2996,3
5803,1
7839,0
1625,9
3824,1
3499,10
2608,13
6265,38
1568,1
306,12
372,16
2430,1
5149,5
3346,10
1777,20
1757,25
1883,40
3433,21
403,14
476,2
5292,10
7128,2
5245,17
5001,2
4431,1
6205,32
1846,3
1653,10
6166,8
3857,11
2049,2
4363,1
1369,3
6487,2
5343,10
4297,31
916,12
3253,7
312,32
441,4
4742,2
1968,2
6860,0
6881,10
2510,10
3289,1
5549,11
5313,1
3718,5
6033,34
7637,5
2090,9
7197,12
5221,5
1180,11
2463,2
2936,7
4255,2
1888,11
3662,23
1001,28
7505,10
757,14
2483,28
3754,38
2573,0
1321,10
1675,1
3438,25
7558,11
7280,33
1324,3
6853,11
6171,11
1492,8
1256,25
3791,22
3873,8
1576,3
88,4
1365,2
2908,17
3848,1
7803,27
1746,2
107,36
2567,14
4622,8
1302,11
4014,2
3503,4
6815,12
7702,5
4466,7
3146,13
2276,8
2519,8
7203,22
2931,9
5952,10
6820,23
7508,38
3731,29
4510,8
1441,5
2355,21
2759,7
4449,1
5881,4
2371,12
231,2
5900,5
87,1
4191,2
6114,8
3304,11
6238,7
1157,9
3893,8
1192,12
7320,41
1589,4
1378,8
7432,21
4019,25
2554,15
5738,29
3679,2
19,33
5155,23
6059,10
583,2
4420,14
7481,16
1066,18
3540,4
1507,33
3354,22
2152,1
4109,1
1220,4
4929,4
4268,11
1384,4
5455,26
7365,38
7553,14
3457,1
5355,10
1414,36
889,20
3728,1
3336,24
6110,30
2264,33
4580,15
5807,9
1895,25
1428,18
2954,11
1787,4
5416,12
1958,29
2138,5
1423,0
1759,1
5868,25
3463,2
5994,22
6406,2
6111,35
5496,7
3193,4
6084,14
4434,11
6199,10
6731,21
6321,8
5668,2
7478,12
2564,28
4187,13
2357,17
2150,36
6940,25
3502,13
6739,35
5171,15
3031,1
2787,2
1836,3
1873,2
4096,10
4882,28
4362,13
6528,10
47,2
866,18
1006,1
5164,15
5750,22
1940,10
6141,2
2569,1
3883,32
6294,28
3051,2
5694,3
7281,5
7252,11
5278,13
426,30
3399,8
2769,36
11,31
6178,4
1996,11
5080,11
7204,2
555,4
3267,13
2182,13
5661,3
2702,11
3200,10
3212,13
3027,7
5944,12
5815,21
5298,8
6875,1
3283,4
6638,2
7655,20
2849,5
4613,20
1194,2
417,14
1597,11
3634,2
764,12
4270,26
1383,23
5848,0
345,32
6314,38
173,10
6763,14
7142,29
2775,40
6527,4
4139,10
3016,34
5707,2
1406,25
4780,7
989,28
1748,7
7346,13
5517,12
6271,10
3437,1
2457,8
2800,40
4395,12
513,38
92,4
3013,12
5137,10
1300,18
786,14
3456,5
1848,1
141,5
6247,2
7770,9
7779,7
988,34
429,5
5314,12
1864,29
550,2
2469,13
4543,11
3951,32
140,11
2343,11
6615,7
380,9
3197,14
2978,4
5785,40
671,21
7148,3
1145,22
6315,13
785,13
830,10
6261,1
1680,11
7466,2
7357,10
5184,2
669,25
7525,13
6212,11
2801,3
4050,1
7173,11
2562,0
5841,32
2633,26
711,13
1086,4
6389,25
1812,2
6062,35
6901,13
2837,10
7674,1
4938,11
6240,11
2920,1
1415,13
4166,18
7406,23
7682,4
6211,5
7451,11
1344,7
4123,8
1495,11
7356,38
4259,1
5378,23
2351,4
353,40
3227,1
6498,2
7516,2
3181,17
3725,1
1543,2
868,35
5713,16
3561,25
5103,2
5618,17
1861,25
5089,2
2416,8
1642,2
6659,8
5662,38
5754,13
2244,11
6566,1
3201,5
1667,35
4116,18
5075,28
1057,28
4012,23
4056,8
6582,12
4220,40
1697,4
519,3
5127,5
2302,5
2611,3
4758,13
5818,20
6127,9
2993,8
6495,23
7791,11
1948,41
1455,1
5799,15
7810,1
4861,8
3374,2
1283,11
5857,28
4448,0
3551,7
1207,23
1790,3
6216,12
3994,41
3278,22
6266,32
6584,1
6000,13
5357,35
5479,12
7584,10
1536,2
317,2
6071,9
2953,1
7283,9
7496,23
3095,38
6623,11
2208,5
2273,7
6206,20
5056,25
959,22
7000,22
7078,1
5926,11
3467,12
1083,23
7305,11
5285,11
7754,13
6824,14
4945,24
7498,14
2726,30
4626,2
7689,0
6052,4
2265,8
2615,14
1541,4
1641,1
1902,21
1727,12
4328,7
6799,5
4530,7
1825,37
1240,2
6040,2
7390,8
5721,38
3755,20
5475,16
1619,18
5288,40
4655,35
708,5
2518,7
4549,25
5572,8
974,15
6239,1
5040,40
1368,2
1288,17
2112,1
7347,12
3019,33
2070,36
255,15
634,4
4367,2
7805,7
3996,5
793,12
1487,21
4357,2
5364,5
3880,25
7486,12
7531,8
2024,29
7488,35
6410,25
7290,2
138,38
6456,40
2328,30
2641,28
183,18
739,15
1726,2
5824,38
1832,38
2665,38
2459,28
5717,12
2261,5
4846,9
251,4
5051,10
5460,2
910,10
1184,15
2788,15
2760,1
2750,34
6351,33
6316,8
4654,18
3638,2
3273,5
2674,2
7045,38
1922,4
7272,35
438,32
1246,1
7106,30
3552,4
5751,20
2394,38
3101,7
4848,15
5977,2
5257,17
4473,17
5267,10
6304,0
6982,24
5782,24
7092,17
6210,18
6422,8
4098,4
5595,21
7202,5
4136,30
4685,2
4491,2
4125,4
3635,2
5590,2
3159,4
760,5
4020,18
3300,1
2925,2
1319,16
3790,4
2199,1
2942,7
1964,8
2218,25
4952,7
1394,3
3161,4
1169,11
